object_id,R.A.,Dec.,specz,zcmodel_mag,tract,patch,layer,num_class,galaxy_type,interaction,ring,fan,tailm,distortion,label1
69613259430331107,237.9886691,42.44688781,0.1812872,16.9669,15828,704,wide,111,1.0,1.0,0.008929,0.008929,0.723214,0.258929,3
42045904466760155,134.75690972,1.25619642,0.07174181,16.1887,9560,407,wide,87,0.96497,0.8991,0.0,0.053763,0.612903,0.333333,3
41099753236230840,176.99889535,-1.10588002,0.093764,16.4556,9345,2,wide,95,0.81884,0.99371,0.204724,0.11811,0.307087,0.370079,2
44187589908911079,138.55768858,3.11441838,0.1420429,16.9249,10047,301,wide,83,0.29084,0.85206,0.890909,0.0,0.036364,0.072727,0
70378528113184851,229.06460775,44.18574428,0.1221842,16.559,16002,706,wide,96,0.62233,0.8217,0.298701,0.12987,0.155844,0.415584,2
41561964731724622,332.02547064,-0.9067741,0.03791662,16.5116,9450,303,wide,64,0.60815,0.98478,0.150943,0.320755,0.273585,0.254717,1
42177412070401698,179.76203529,0.2855918,0.1683328,16.3287,9590,102,wide,102,0.05224,0.9592,0.03125,0.177083,0.322917,0.46875,2
70395690802509339,237.87695083,43.5069252,0.1853458,16.627,16006,402,wide,90,0.63474,0.92782,0.084337,0.168675,0.253012,0.493976,2
40995175077534076,140.18391986,-0.53655678,0.1562999,16.4506,9321,705,wide,78,0.74634,0.94698,0.438356,0.123288,0.219178,0.219178,0
41627664846451078,354.59521718,-0.73209023,0.1148447,16.3939,9465,104,wide,65,0.66279,1.0,0.0,0.028571,0.328571,0.642857,2
40963418089345623,131.09647231,-0.94116524,0.188615,16.5639,9314,3,wide,82,0.95073,0.92344,0.041667,0.097222,0.402778,0.458333,2
42182493016724849,180.44148288,0.24549817,0.1044149,16.1975,9591,601,wide,86,0.83081,0.80517,0.044118,0.014706,0.514706,0.426471,3
43105941050122288,132.2631087,1.5384482,0.04255204,14.0957,9801,500,wide,74,0.21053,0.83452,0.806452,0.129032,0.016129,0.048387,0
43119285513517020,136.46486067,2.0738963,0.09300034,16.5196,9804,603,wide,83,0.97163,0.93759,0.0,0.050633,0.316456,0.632911,2
42186899653161609,181.89203904,0.48220842,0.1590939,16.9711,9592,603,wide,101,1.0,1.0,0.0,0.01087,0.826087,0.163043,3
41219067427719291,216.29241458,-0.36132798,0.1028463,16.5377,9372,406,wide,63,0.73452,1.0,0.051282,0.064103,0.512821,0.371795,3
41136037119946668,187.41667858,-1.06249986,0.1598769,16.4424,9353,802,wide,106,1.0,0.85248,0.011905,0.011905,0.404762,0.571429,2
41026107432000154,150.38180655,-0.17422817,0.105979,16.1341,9328,807,wide,72,1.0,0.87354,0.028169,0.056338,0.633803,0.28169,3
40995033343617514,140.44757326,-0.68020369,0.1544335,16.9871,9321,604,wide,73,0.43429,1.0,0.08,0.026667,0.573333,0.32,3
41206126691252954,211.47230524,-1.24568516,0.05485366,16.7665,9369,601,wide,76,0.91008,0.85409,0.042254,0.042254,0.464789,0.450704,3
69630864501270850,245.90568449,42.92019244,0.1334775,16.204,15832,707,wide,86,0.11479,0.84514,0.081081,0.108108,0.324324,0.486486,2
70391700777883491,235.25679338,43.2522659,0.1944049,16.1935,16005,701,wide,73,1.0,1.0,0.010989,0.021978,0.538462,0.428571,3
41016873252322376,147.94456786,-1.22334029,0.1219072,16.9027,9326,501,wide,72,0.93539,0.89891,0.029851,0.014925,0.641791,0.313433,3
42186341307420927,182.56427111,0.2693508,0.1003528,16.3135,9592,201,wide,100,1.0,0.88269,0.0,0.0125,0.875,0.1125,3
41240623868574077,224.18164934,-1.21622632,0.09969573,16.6737,9377,101,wide,69,0.83429,0.87869,0.0,0.083333,0.283333,0.633333,2
69625504382085387,245.57543574,42.92819426,0.127393,16.4632,15831,7,wide,111,0.30096,1.0,0.006849,0.061644,0.520548,0.410959,3
42085611439416318,147.96838733,0.76445438,0.1427079,16.7204,9569,504,wide,72,0.88783,1.0,0.012346,0.012346,0.666667,0.308642,3
41135495954068081,188.22105093,-0.75857407,0.1630721,16.8486,9353,404,wide,105,1.0,1.0,0.009259,0.009259,0.657407,0.324074,3
40959174661652240,129.46039319,-0.26209369,0.051148,15.1622,9313,107,wide,63,0.38404,0.93557,0.597015,0.134328,0.149254,0.119403,0
41592909971088178,342.26619705,-0.007672,0.1884571,16.9307,9457,408,wide,73,0.87517,0.96232,0.130435,0.072464,0.362319,0.434783,2
41214373028462472,215.10668267,-1.23935297,0.1941622,16.5365,9371,201,wide,64,0.81428,1.0,0.038961,0.012987,0.597403,0.350649,3
40995050523479173,140.35452477,-0.06211267,0.0878084,15.7262,9321,608,wide,77,0.42373,0.82133,0.734375,0.109375,0.015625,0.140625,0
41214115330423870,215.55256299,-0.59850922,0.1277199,16.4453,9371,5,wide,63,0.70878,1.0,0.142857,0.025974,0.350649,0.480519,2
41597716039489699,343.16987614,-0.257278,0.1238098,16.8441,9458,707,wide,57,0.62143,0.94265,0.019231,0.096154,0.346154,0.538462,2
42177682653343074,179.40647656,0.12549169,0.1075168,16.8749,9590,301,wide,102,0.5266,1.0,0.0625,0.041667,0.395833,0.5,2
41236358966047577,222.63699636,-1.48526888,0.04341007,16.4804,9376,200,wide,76,0.95731,0.97174,0.038462,0.038462,0.371795,0.551282,2
41095926420376663,174.80017288,-0.11393505,0.1418712,16.8374,9344,407,wide,117,0.97799,0.97058,0.054264,0.031008,0.534884,0.379845,3
41205864698242231,211.90472362,-0.7647783,0.1046246,16.8118,9369,404,wide,78,0.95018,0.95602,0.0125,0.0375,0.575,0.375,3
42094257208588769,151.05856398,0.26285372,0.06718142,16.1926,9571,401,wide,63,0.76279,0.81919,0.035714,0.071429,0.375,0.517857,2
45256594383980405,139.62473807,4.75231619,0.1435096,16.3953,10290,502,wide,63,0.04979,0.80321,0.409091,0.136364,0.090909,0.363636,0
43118997750707160,136.81072333,1.53784537,0.1014168,16.5626,9804,400,wide,84,0.89365,0.8172,0.028571,0.014286,0.442857,0.514286,2
41640863280948924,359.07166652,-0.53541747,0.1872941,16.755,9468,105,wide,67,0.08052,0.96449,0.031746,0.301587,0.238095,0.428571,2
41100165553093120,176.42271895,-1.07613118,0.116556,16.9447,9345,302,wide,103,0.81343,0.96759,0.017094,0.102564,0.504274,0.376068,3
41210133895738336,213.53138653,-0.39633407,0.1397973,16.4045,9370,306,wide,49,0.35127,0.7946,0.78125,0.15625,0.03125,0.03125,0
42644021612409032,336.22328334,0.5292491,0.195254,16.728,9696,403,wide,53,0.56348,0.95804,0.307692,0.051282,0.153846,0.487179,2
37476059263816824,31.61836641,-4.68627959,0.1363563,16.6105,8521,207,wide,272,0.86072,1.0,0.179825,0.072368,0.33114,0.416667,2
41192945436615702,207.0943477,-0.76697929,0.02614107,15.1674,9366,604,wide,68,0.77356,0.80867,0.781818,0.072727,0.054545,0.090909,0
45832738476942342,334.55298147,4.81160623,0.1933873,16.5574,10421,502,wide,66,0.06433,0.83199,0.083333,0.229167,0.3125,0.375,2
70342506222479778,214.34914343,43.78071932,0.1454315,16.5688,15994,103,wide,125,0.61793,0.80501,0.414894,0.138298,0.234043,0.212766,0
41209846132930389,213.91393492,-0.89966655,0.127344,16.7987,9370,103,wide,41,1.0,0.86688,0.029412,0.029412,0.617647,0.323529,3
43127544735628465,140.25759132,2.69362097,0.1444447,16.3069,9806,206,wide,68,0.0,0.81427,0.025641,0.128205,0.102564,0.74359,2
41570640565658860,335.2760338,-0.22701867,0.1315945,16.6625,9452,207,wide,64,1.0,1.0,0.013333,0.013333,0.706667,0.266667,3
69609011707668599,235.7253403,42.95854542,0.1416406,16.9997,15827,807,wide,101,0.72622,1.0,0.014706,0.066176,0.507353,0.411765,3
43118594023775739,137.45672022,1.81318403,0.1818257,15.7862,9804,102,wide,86,0.91766,1.0,0.018868,0.066038,0.537736,0.377358,3
40963843291114812,130.61719083,-0.28354513,0.05132908,16.6927,9314,306,wide,83,0.88719,0.94753,0.0,0.032258,0.731183,0.236559,3
37476875307610304,30.58240965,-4.95186277,0.1975226,16.717,8521,805,wide,273,0.0527,0.86255,0.142857,0.372294,0.147186,0.337662,1
42661880086425344,341.7918618,0.17147893,0.08432557,15.7826,9700,601,wide,51,0.9455,1.0,0.0,0.0,0.571429,0.428571,3
41007815166295089,145.39836507,-0.67088745,0.1468171,16.5694,9324,304,wide,78,0.56458,0.91774,0.014085,0.070423,0.394366,0.521127,2
41236655318784709,222.25420507,-0.64771989,0.04239626,14.7934,9376,405,wide,68,0.28059,0.8516,0.732143,0.125,0.017857,0.125,0
45841259692059648,337.83179511,4.88318659,0.08600892,15.9396,10423,302,wide,63,0.39103,0.81972,0.930233,0.046512,0.0,0.023256,0
42639627860867098,334.87875438,0.80044467,0.08704372,15.4691,9695,404,wide,62,0.81546,0.85155,0.38,0.06,0.06,0.5,2
42067611231473437,142.58760059,0.8557755,0.1230158,15.7965,9565,205,wide,74,0.48823,0.98094,0.0,0.075,0.275,0.65,2
42182497311687810,180.39369779,0.37454053,0.104207,16.6494,9591,602,wide,97,0.85006,0.88253,0.054945,0.043956,0.296703,0.604396,2
41117908062991731,182.24334497,-0.6026814,0.09986199,16.7903,9349,405,wide,107,0.23151,0.97153,0.019048,0.209524,0.152381,0.619048,2
42182514491558351,180.31090117,1.2056874,0.1415654,16.6569,9591,606,wide,94,0.35283,0.85117,0.686567,0.19403,0.044776,0.074627,0
41645119593541002,0.70597959,0.75188681,0.0865249,16.5072,9469,4,wide,53,0.0,0.94993,0.061224,0.163265,0.265306,0.510204,2
42098397557057630,152.97278481,0.92035845,0.101505,16.484,9572,205,wide,84,0.22097,0.81437,0.655738,0.098361,0.114754,0.131148,0
42181668383005012,181.40019727,0.27035991,0.101753,16.6394,9591,1,wide,91,1.0,0.98529,0.02,0.02,0.61,0.35,3
42270612860728974,209.88995667,1.12172327,0.1431888,16.923,9611,706,wide,70,0.98512,0.92123,0.015873,0.0,0.714286,0.269841,3
42305359146155355,222.29276822,0.02994146,0.112536,16.7334,9619,400,wide,67,0.42986,0.81472,0.708333,0.145833,0.020833,0.125,0
69612447681517169,239.40505211,43.03043643,0.04383432,16.7939,15828,107,wide,111,0.88968,0.94386,0.007143,0.057143,0.45,0.485714,2
37485546846572644,33.6392388,-4.48651792,0.1401857,15.5257,8523,708,wide,149,0.02045,0.81252,0.028302,0.264151,0.207547,0.5,2
42208606417878722,189.70060097,0.27005466,0.02273661,15.0544,9597,401,wide,68,0.68801,0.83755,0.441176,0.220588,0.058824,0.279412,0
42089309406251577,150.36377908,0.10311087,0.1853262,16.3815,9570,1,wide,56,0.08528,0.98202,0.0,0.166667,0.55,0.283333,3
42204504724106010,187.68203525,1.10650894,0.1709276,16.4823,9596,606,wide,124,0.618,0.8021,0.451613,0.096774,0.086022,0.365591,0
42261546184762434,207.1559163,1.27573665,0.1454661,16.4713,9609,507,wide,72,1.0,0.89062,0.014493,0.043478,0.521739,0.42029,3
41645536205364659,0.11926783,0.86873663,0.08576115,16.7806,9469,305,wide,54,0.98767,0.99674,0.0,0.030769,0.646154,0.323077,3
42630406566079150,332.38300135,0.13138014,0.173405,16.971,9693,101,wide,64,0.31187,1.0,0.294118,0.176471,0.264706,0.264706,0
43751912721377856,351.58466451,1.77210069,0.1953521,16.9803,9948,102,wide,47,0.97496,1.0,0.173913,0.0,0.26087,0.565217,2
42661343215509896,342.55710191,0.72679507,0.1931851,16.5514,9700,204,wide,56,0.52513,0.81539,0.085714,0.2,0.285714,0.428571,2
42054262473121263,138.30624418,0.14922694,0.05388219,16.5273,9562,101,wide,77,0.70351,0.93789,0.0,0.086022,0.505376,0.408602,3
41105134830250269,177.16656703,-0.26592913,0.04731216,16.3593,9346,707,wide,104,0.84784,0.94851,0.017391,0.034783,0.686957,0.26087,3
40986108401580430,137.53118487,-0.31982459,0.168145,16.977,9319,506,wide,95,0.33909,0.8212,0.65625,0.140625,0.03125,0.171875,0
41214385913355397,215.09685533,-0.81924511,0.0834155,15.8279,9371,204,wide,67,0.94672,0.84539,0.101449,0.072464,0.42029,0.405797,3
44772951001683209,335.73181321,3.44101646,0.09831123,16.1887,10180,603,wide,63,0.97712,0.98448,0.025974,0.038961,0.571429,0.363636,3
42081496860740066,146.08222029,1.03481978,0.1198547,16.3151,9568,706,wide,80,0.85022,0.82609,0.09375,0.046875,0.234375,0.625,2
42090142629915516,149.17191688,0.59879854,0.08910091,16.9726,9570,603,wide,53,1.0,1.0,0.0,0.04918,0.639344,0.311475,3
41100449020927223,176.04822949,-0.82940559,0.1145303,16.8422,9345,504,wide,100,0.27614,0.83294,0.819444,0.138889,0.027778,0.013889,0
40990927354878713,138.51986756,-0.02352233,0.1664533,16.5466,9320,808,wide,87,0.93795,1.0,0.071429,0.05102,0.357143,0.520408,2
41108983120953667,179.38705317,-0.18981156,0.1316228,16.8059,9347,307,wide,88,0.66696,0.80769,0.21875,0.109375,0.234375,0.4375,2
45823950973859510,331.58391116,5.24703205,0.1538353,16.8681,10419,504,wide,47,0.56676,0.81656,0.0,0.148148,0.111111,0.740741,2
43717295284976441,339.04402705,2.60688757,0.135634,16.0188,9940,506,wide,65,0.88984,0.96931,0.017241,0.068966,0.362069,0.551724,2
70391576223834803,235.30796148,43.85403875,0.07606786,15.992,16005,604,wide,73,0.71501,0.95044,0.477778,0.111111,0.222222,0.188889,0
42186216753356482,182.7957297,0.68623664,0.12713,16.9818,9592,104,wide,101,0.451,0.83578,0.791667,0.166667,0.0,0.041667,0
42709863461053035,358.63867481,0.89370031,0.0998197,16.8441,9711,305,wide,46,0.92595,0.80319,0.0,0.032258,0.612903,0.354839,3
41007557468246159,145.74473169,-0.07634714,0.06259136,16.9777,9324,108,wide,81,0.94568,0.8305,0.054795,0.027397,0.520548,0.39726,3
41121760648656380,184.3648283,-0.2836153,0.123312,16.8346,9350,6,wide,94,0.24685,0.80197,0.029412,0.102941,0.367647,0.5,2
41562123645511211,331.82728684,-0.07906207,0.1382777,16.9475,9450,408,wide,64,0.72393,0.79143,0.0,0.068182,0.454545,0.477273,2
41601701769145063,345.22690554,-0.20060239,0.06777402,15.6291,9459,407,wide,66,0.88459,0.82817,0.037037,0.018519,0.462963,0.481481,2
42186770804145090,182.03260913,0.91813466,0.161042,16.197,9592,505,wide,103,1.0,0.84217,0.070423,0.014085,0.239437,0.676056,2
41628498070108371,353.54723026,-0.39823461,0.0438705,15.9534,9465,706,wide,64,0.14808,0.86605,0.9375,0.020833,0.0,0.041667,0
41109378257941257,178.91987712,-0.9252128,0.1068641,16.4707,9347,603,wide,89,0.49001,0.86798,0.028986,0.231884,0.231884,0.507246,2
44191850516472062,140.25875433,3.11823234,0.1459291,16.7028,10048,201,wide,83,0.93489,0.95258,0.0,0.04,0.68,0.28,3
41192112212970877,208.14804779,-1.02850698,0.1411491,16.5766,9366,2,wide,68,0.24159,0.81068,0.086957,0.043478,0.391304,0.478261,2
42054966847761740,137.33969897,0.92111925,0.1231643,16.5779,9562,605,wide,81,0.53273,0.96263,0.108911,0.089109,0.475248,0.326733,3
42688010667454152,351.1059865,0.87406371,0.1069585,16.6203,9706,405,wide,50,1.0,1.0,0.0,0.015152,0.590909,0.393939,3
38549856922389770,33.73489279,-3.79609532,0.1400735,16.1704,8765,704,wide,172,0.0,0.9239,0.027473,0.153846,0.357143,0.461538,2
42103328179516934,153.67636547,0.24032482,0.09596653,15.9477,9573,601,wide,72,0.75994,0.86932,0.03125,0.078125,0.390625,0.5,2
42200239821576121,186.02554743,0.86322778,0.07774862,15.5526,9595,705,wide,129,0.29414,0.8221,0.892473,0.107527,0.0,0.0,0
41561981911591145,332.01534698,-0.24972808,0.1382527,16.6249,9450,307,wide,58,0.66525,0.94112,0.338983,0.016949,0.38983,0.254237,3
42684029232769350,349.02087147,1.14032308,0.1363972,16.6497,9705,706,wide,54,0.86518,1.0,0.030769,0.0,0.692308,0.276923,3
42652401093604669,339.76797608,0.33680526,0.08763722,15.5494,9698,102,wide,59,0.85354,0.97344,0.016949,0.050847,0.627119,0.305085,3
41597157693744867,343.91708741,-0.5376774,0.09558556,16.1441,9458,305,wide,59,1.0,1.0,0.045455,0.015152,0.69697,0.242424,3
37489098784529973,36.20803541,-5.36198672,0.06882626,15.6783,8524,103,wide,252,0.49896,0.80703,0.768844,0.175879,0.01005,0.045226,0
42173314671603550,177.98125015,1.4250361,0.1578317,16.6832,9589,308,wide,113,0.88125,1.0,0.0,0.008621,0.551724,0.439655,3
41245580260829197,225.06294146,-0.89731804,0.1340045,16.948,9378,503,wide,52,0.37063,1.0,0.019608,0.098039,0.254902,0.627451,2
40057575126889576,185.04160606,-1.62122436,0.06908277,15.4761,9108,107,wide,64,0.4992,0.85414,0.109375,0.21875,0.25,0.421875,2
43110364866430575,133.77194373,2.54237719,0.07030821,16.5669,9802,506,wide,82,0.64542,0.89442,0.0,0.038961,0.467532,0.493506,2
38558111849538975,37.31198504,-3.37943552,0.1920744,16.3437,8767,306,wide,240,0.17663,1.0,0.014085,0.073944,0.475352,0.43662,3
70409305848844165,243.23898817,43.90124568,0.1415468,16.8024,16009,704,wide,75,0.43501,0.9714,0.027027,0.135135,0.337838,0.5,2
43114634063925722,135.38027994,2.8986498,0.07116902,16.8164,9803,408,wide,82,0.81931,0.87847,0.014286,0.0,0.614286,0.371429,3
41112960260670686,181.46043414,-0.51340673,0.07795219,16.8259,9348,5,wide,93,0.26631,0.92513,0.831325,0.084337,0.036145,0.048193,0
42203804644439894,188.61786923,0.564355,0.1382482,16.2829,9596,103,wide,113,0.55317,0.9909,0.076923,0.376923,0.223077,0.323077,1
42080947104927912,146.77792141,1.03960009,0.0864859,15.3971,9568,306,wide,78,0.10126,0.79147,0.205479,0.39726,0.356164,0.041096,1
70395437399431875,238.56021612,44.42375063,0.07029173,15.6192,16006,207,wide,94,0.29147,0.94136,0.733333,0.211111,0.0,0.055556,0
41126966149018154,184.75128183,-1.11491316,0.1201394,16.5285,9351,602,wide,95,1.0,0.79593,0.0,0.0,0.757143,0.242857,3
42656949463979472,341.0363183,1.02267563,0.1432506,16.7508,9699,205,wide,46,1.0,0.95536,0.0,0.025,0.475,0.5,2
42661334625579209,342.61679344,0.39345765,0.07403748,15.7902,9700,202,wide,51,1.0,0.87054,0.0,0.041667,0.375,0.583333,2
42287934463836560,216.1283989,1.37710985,0.1171556,16.6585,9615,507,wide,54,0.13659,0.96869,0.765957,0.085106,0.0,0.148936,0
40994895904661147,140.48487367,-0.7414262,0.1404901,16.6345,9321,504,wide,75,0.88342,0.98357,0.0,0.014085,0.647887,0.338028,3
42182776484556087,180.0751714,0.54360784,0.105237,16.2809,9591,803,wide,83,0.20742,0.92026,0.892308,0.046154,0.015385,0.046154,0
42195841775070104,184.59843711,0.94018061,0.1486041,16.844,9594,705,wide,90,0.31962,0.84497,0.931035,0.0,0.034483,0.034483,0
42670822208332679,344.65942066,0.58477117,0.1562786,16.3046,9702,703,wide,60,0.95213,1.0,0.013514,0.013514,0.608108,0.364865,3
42191040001634890,183.71834772,1.36553034,0.1263286,16.3406,9593,407,wide,109,0.00313,0.90601,0.044444,0.544444,0.1,0.311111,1
42099089046798057,152.04963977,1.19766412,0.06954978,16.6974,9572,706,wide,81,0.43189,0.80523,0.68254,0.126984,0.047619,0.142857,0
42103332474476751,153.65913588,0.30626807,0.09404653,16.2364,9573,602,wide,80,1.0,0.83486,0.030769,0.046154,0.230769,0.692308,2
69617661771809288,240.02323362,42.60515239,0.09468158,15.8464,15829,705,wide,96,0.0,0.794,0.022727,0.238636,0.238636,0.5,2
42296580232996130,219.18416704,0.71146407,0.056555,16.2569,9617,404,wide,58,0.19716,0.7942,0.142857,0.071429,0.309524,0.47619,2
42089859162072061,149.55064113,0.23726195,0.03502265,15.3613,9570,401,wide,57,0.99572,0.88071,0.050847,0.033898,0.661017,0.254237,3
41122864455253770,183.02271429,-0.10416481,0.1193534,16.0128,9350,807,wide,97,0.40557,0.89774,0.114035,0.359649,0.192982,0.333333,1
41196802317249232,209.24637972,-0.34253849,0.1051231,16.3616,9367,206,wide,81,0.23855,1.0,0.083333,0.280303,0.280303,0.356061,2
70408876352114241,244.08565969,43.22995909,0.08024943,15.298,16009,400,wide,73,0.68072,0.87438,0.68254,0.142857,0.126984,0.047619,0
40990785620955430,138.72165857,-0.26832692,0.165487,16.7874,9320,707,wide,90,0.95738,1.0,0.011236,0.0,0.741573,0.247191,3
41214802525193688,214.71444354,-0.56441797,0.1379531,16.4409,9371,505,wide,57,0.80207,0.98588,0.056604,0.037736,0.622642,0.283019,3
70413287283524518,246.04852476,43.77368625,0.1116231,16.4468,16010,403,wide,106,0.85339,0.89638,0.02,0.04,0.57,0.37,3
42199544036880719,187.05691064,0.61679577,0.1081646,15.8086,9595,203,wide,120,0.78746,0.87252,0.149606,0.125984,0.322835,0.401575,2
42634830382392739,333.87993573,1.23820578,0.09178645,16.9613,9694,107,wide,53,0.68483,0.88258,0.0,0.066667,0.4,0.533333,2
40972501945176666,133.79139452,-0.45670602,0.1074022,16.8975,9316,206,wide,85,0.89599,0.93935,0.0,0.032609,0.576087,0.391304,3
41104984506396233,177.36488285,-0.80121453,0.080798,16.9666,9346,604,wide,106,0.98909,1.0,0.034965,0.006993,0.713287,0.244755,3
70417560775974527,248.45323882,44.19322586,0.07175567,16.9467,16011,306,wide,102,0.92498,0.86663,0.0,0.012195,0.304878,0.682927,2
70382092936039469,232.57231708,43.81399635,0.1473455,16.5134,16003,104,wide,73,0.30651,0.85351,0.591837,0.081633,0.061224,0.265306,0
40959440949633811,129.04538831,-0.48861683,0.172363,16.9424,9313,305,wide,65,1.0,1.0,0.0,0.0,0.54023,0.45977,3
37485387932783656,33.80107397,-5.42210518,0.1277511,16.0284,8523,603,wide,149,0.62953,1.0,0.046948,0.13615,0.497653,0.319249,3
41218513376933826,216.97916339,-0.56253755,0.07916347,15.5841,9372,5,wide,66,1.0,1.0,0.0,0.031915,0.478723,0.489362,2
43730210251637165,343.82174525,2.5092808,0.1833503,16.6637,9943,305,wide,47,0.73614,0.86452,0.702703,0.108108,0.027027,0.162162,0
69626045547965013,244.60819357,42.55578013,0.05902248,15.3471,15831,405,wide,113,0.84536,0.84225,0.261261,0.036036,0.585586,0.117117,3
40035722333288488,177.3090264,-1.64594252,0.12302,16.9692,9103,207,wide,62,0.9594,1.0,0.015873,0.0,0.777778,0.206349,3
70377819443591920,230.33216152,43.41308228,0.06675715,15.8406,16002,201,wide,89,0.0,0.81045,0.083333,0.116667,0.1,0.7,2
42282969481653897,215.40744157,0.64435698,0.1699053,16.5702,9614,103,wide,65,0.35349,0.88616,0.490566,0.245283,0.150943,0.113208,0
42200102382628983,186.34810283,0.99584461,0.1327349,15.8548,9595,605,wide,123,0.4577,0.89642,0.092857,0.321429,0.228571,0.357143,2
70364917361825758,223.85025332,44.06367913,0.09178554,16.0626,15999,405,wide,117,0.37772,0.83843,0.695238,0.066667,0.028571,0.209524,0
42309774372528800,223.61801901,0.74289577,0.1323623,16.8465,9620,404,wide,61,0.99209,0.89603,0.017544,0.087719,0.473684,0.421053,3
41214257064340842,215.30685147,-0.44752184,0.1017612,15.9257,9371,106,wide,63,0.49715,0.89331,0.046154,0.107692,0.630769,0.215385,3
43132337919123093,141.20867243,1.84993905,0.1773332,16.4387,9807,502,wide,70,0.79914,0.98423,0.0,0.065574,0.377049,0.557377,2
42305655498896962,221.81543013,0.92636957,0.1373757,16.8153,9619,605,wide,57,0.50295,1.0,0.044776,0.208955,0.343284,0.402985,2
70383055008717356,230.91335583,43.82102213,0.1481857,16.0942,16003,804,wide,72,0.26525,0.92453,0.033333,0.05,0.366667,0.55,2
70405040946310199,241.05828375,43.66546321,0.06339525,16.6683,16008,803,wide,73,0.70873,0.80888,0.0,0.04,0.86,0.1,3
42657082607960460,341.00541358,0.75260689,0.05747048,15.2335,9699,304,wide,46,0.47997,0.89597,0.878049,0.097561,0.0,0.02439,0
40981293743242872,136.72554142,-0.50047823,0.1722497,16.6113,9318,205,wide,62,0.90423,1.0,0.011494,0.068966,0.517241,0.402299,3
70399672237190861,240.72634713,43.32499255,0.1298353,15.8995,16007,101,wide,91,0.56665,1.0,0.039604,0.079208,0.267327,0.613861,2
40586027902982319,2.5464822,-0.24188855,0.113309,16.4636,9228,607,wide,72,0.97232,1.0,0.027273,0.063636,0.536364,0.372727,3
42186753624273615,182.09809218,0.11037577,0.04077477,15.4062,9592,501,wide,99,0.36278,0.79331,0.329897,0.298969,0.123711,0.247423,0
41025394467436025,151.33738012,-1.23557699,0.09571221,16.7257,9328,301,wide,77,0.94534,0.80305,0.016667,0.066667,0.383333,0.533333,2
42261387270968242,207.46692007,0.28426578,0.145527,16.0796,9609,402,wide,71,0.86622,0.98831,0.013514,0.054054,0.418919,0.513514,2
42204079522349363,188.30887015,0.62119652,0.1378386,16.99,9596,303,wide,118,0.80656,0.93313,0.118644,0.076271,0.601695,0.20339,3
69621510062507354,242.8897952,42.64803118,0.1363377,16.3229,15830,305,wide,80,0.84392,1.0,0.0,0.017699,0.619469,0.362832,3
41245850843771452,224.6537097,-1.07183396,0.08783514,16.1881,9378,702,wide,54,0.63403,0.86777,0.744681,0.148936,0.042553,0.06383,0
41100161258124673,176.49593214,-1.24511821,0.1183122,16.8046,9345,301,wide,98,0.47857,0.88493,0.493333,0.08,0.16,0.266667,0
42203800349467484,188.7450094,0.31578621,0.1471279,16.7266,9596,102,wide,120,0.60144,1.0,0.017751,0.065089,0.56213,0.35503,3
41127120767835213,184.64437608,-0.42957508,0.1234127,16.7734,9351,706,wide,97,0.99709,0.86807,0.043956,0.032967,0.549451,0.373626,3
41140443756392628,188.93408553,-0.74052809,0.09137204,16.9828,9354,804,wide,48,0.96526,0.81085,0.026316,0.131579,0.394737,0.447368,2
42647869903110159,338.47832291,0.55584005,0.08824533,16.6897,9697,3,wide,58,0.80956,1.0,0.034884,0.104651,0.546512,0.313953,3
69622068408248810,241.99974532,42.90995755,0.08470155,16.1598,15830,707,wide,76,0.39539,0.96913,0.153846,0.120879,0.516484,0.208791,3
41649783928018625,1.85682591,0.27897788,0.1011377,15.4588,9470,202,wide,44,0.5373,1.0,0.0,0.079365,0.571429,0.349206,3
70377823738558370,230.24671992,43.5930932,0.1352031,16.8381,16002,202,wide,100,0.62825,0.92689,0.424242,0.222222,0.131313,0.222222,0
41218659405821896,216.90534587,-0.23565778,0.16842,16.8056,9372,107,wide,66,0.93587,1.0,0.014925,0.074627,0.343284,0.567164,2
69582623428602834,223.84346359,43.03565573,0.1685181,16.9948,15821,807,wide,103,0.42691,1.0,0.0,0.02,0.62,0.36,3
42314309857999721,224.95258168,0.8080091,0.1427718,16.8862,9621,504,wide,72,0.31485,0.846,0.343284,0.208955,0.208955,0.238806,0
41108961646116872,179.53684753,-1.08487623,0.120307,15.5465,9347,302,wide,85,1.0,0.88943,0.023256,0.104651,0.360465,0.511628,2
45837140818426208,335.93052058,5.11048613,0.1009831,16.3865,10422,503,wide,60,0.0,0.86002,0.017857,0.25,0.339286,0.392857,2
41135921155819581,187.62521915,-0.25211358,0.07298215,16.5432,9353,707,wide,112,0.96857,0.84916,0.076923,0.038462,0.653846,0.230769,3
41104293016667346,178.29717317,-0.85469967,0.1795274,16.607,9346,103,wide,102,0.0,1.0,0.043103,0.37931,0.241379,0.336207,1
45850072964944300,340.82406139,5.4992925,0.1890119,16.2822,10425,306,wide,67,0.01646,0.92933,0.018868,0.301887,0.226415,0.45283,2
42076961375281190,144.82382307,1.0901576,0.06089658,15.3473,9567,606,wide,70,0.60303,0.96972,0.039604,0.079208,0.564356,0.316832,3
42670826503296054,344.61942218,0.68554397,0.07987287,16.8543,9702,704,wide,62,0.88885,0.97396,0.181818,0.056818,0.386364,0.375,3
